real_name,_usecol:well_010_001_060_time:0.35,_usecol:well_010_001_060_time:0.7,_usecol:well_010_001_060_time:1.05,_usecol:well_010_001_060_time:1.4,_usecol:well_010_001_060_time:1.75,_usecol:well_010_001_060_time:2.1,_usecol:well_010_001_060_time:2.45,_usecol:well_010_001_060_time:2.8,_usecol:well_010_001_060_time:3.15,_usecol:well_010_001_060_time:3.5,_usecol:well_010_001_060_time:3.515,_usecol:well_010_001_060_time:3.53,_usecol:well_010_001_060_time:3.545,_usecol:well_010_001_060_time:3.56,_usecol:well_010_001_060_time:3.575,_usecol:well_010_001_060_time:3.59,_usecol:well_010_001_060_time:3.605,_usecol:well_010_001_060_time:3.62,_usecol:well_010_001_060_time:3.635,_usecol:well_010_001_060_time:3.65,_usecol:well_010_001_060_time:3.665,_usecol:well_010_001_060_time:3.68,_usecol:well_010_001_060_time:3.695,_usecol:well_010_001_060_time:3.71,_usecol:well_010_001_060_time:3.725,_usecol:well_010_001_060_time:3.74,_usecol:well_010_001_060_time:3.755,_usecol:well_010_001_060_time:3.77,_usecol:well_010_001_060_time:3.785,_usecol:well_010_001_060_time:3.8,_usecol:well_010_001_060_time:4.15,_usecol:well_010_001_060_time:4.5,_usecol:well_010_001_060_time:4.85,_usecol:well_010_001_060_time:5.2,_usecol:well_010_001_060_time:5.55,_usecol:well_010_001_060_time:5.9,_usecol:well_010_001_060_time:6.25,_usecol:well_010_001_060_time:6.6,_usecol:well_010_001_060_time:6.95,_usecol:well_010_001_060_time:7.3,_usecol:well_020_001_060_time:0.35,_usecol:well_020_001_060_time:0.7,_usecol:well_020_001_060_time:1.05,_usecol:well_020_001_060_time:1.4,_usecol:well_020_001_060_time:1.75,_usecol:well_020_001_060_time:2.1,_usecol:well_020_001_060_time:2.45,_usecol:well_020_001_060_time:2.8,_usecol:well_020_001_060_time:3.15,_usecol:well_020_001_060_time:3.5,_usecol:well_020_001_060_time:3.515,_usecol:well_020_001_060_time:3.53,_usecol:well_020_001_060_time:3.545,_usecol:well_020_001_060_time:3.56,_usecol:well_020_001_060_time:3.575,_usecol:well_020_001_060_time:3.59,_usecol:well_020_001_060_time:3.605,_usecol:well_020_001_060_time:3.62,_usecol:well_020_001_060_time:3.635,_usecol:well_020_001_060_time:3.65,_usecol:well_020_001_060_time:3.665,_usecol:well_020_001_060_time:3.68,_usecol:well_020_001_060_time:3.695,_usecol:well_020_001_060_time:3.71,_usecol:well_020_001_060_time:3.725,_usecol:well_020_001_060_time:3.74,_usecol:well_020_001_060_time:3.755,_usecol:well_020_001_060_time:3.77,_usecol:well_020_001_060_time:3.785,_usecol:well_020_001_060_time:3.8,_usecol:well_020_001_060_time:4.15,_usecol:well_020_001_060_time:4.5,_usecol:well_020_001_060_time:4.85,_usecol:well_020_001_060_time:5.2,_usecol:well_020_001_060_time:5.55,_usecol:well_020_001_060_time:5.9,_usecol:well_020_001_060_time:6.25,_usecol:well_020_001_060_time:6.6,_usecol:well_020_001_060_time:6.95,_usecol:well_020_001_060_time:7.3,_usecol:well_030_001_060_time:0.35,_usecol:well_030_001_060_time:0.7,_usecol:well_030_001_060_time:1.05,_usecol:well_030_001_060_time:1.4,_usecol:well_030_001_060_time:1.75,_usecol:well_030_001_060_time:2.1,_usecol:well_030_001_060_time:2.45,_usecol:well_030_001_060_time:2.8,_usecol:well_030_001_060_time:3.15,_usecol:well_030_001_060_time:3.5,_usecol:well_030_001_060_time:3.515,_usecol:well_030_001_060_time:3.53,_usecol:well_030_001_060_time:3.545,_usecol:well_030_001_060_time:3.56,_usecol:well_030_001_060_time:3.575,_usecol:well_030_001_060_time:3.59,_usecol:well_030_001_060_time:3.605,_usecol:well_030_001_060_time:3.62,_usecol:well_030_001_060_time:3.635,_usecol:well_030_001_060_time:3.65,_usecol:well_030_001_060_time:3.665,_usecol:well_030_001_060_time:3.68,_usecol:well_030_001_060_time:3.695,_usecol:well_030_001_060_time:3.71,_usecol:well_030_001_060_time:3.725,_usecol:well_030_001_060_time:3.74,_usecol:well_030_001_060_time:3.755,_usecol:well_030_001_060_time:3.77,_usecol:well_030_001_060_time:3.785,_usecol:well_030_001_060_time:3.8,_usecol:well_030_001_060_time:4.15,_usecol:well_030_001_060_time:4.5,_usecol:well_030_001_060_time:4.85,_usecol:well_030_001_060_time:5.2,_usecol:well_030_001_060_time:5.55,_usecol:well_030_001_060_time:5.9,_usecol:well_030_001_060_time:6.25,_usecol:well_030_001_060_time:6.6,_usecol:well_030_001_060_time:6.95,_usecol:well_030_001_060_time:7.3
gen=16_member=1577_diffevol,7.83735,1.07361,0.115661,0.0112546,0.00103627,9.78398e-05,1.06001e-05,1.58806e-06,3.21734e-07,7.69331e-08,9.89577e-08,1.05218e-07,1.05745e-07,1.03893e-07,1.00924e-07,9.73766e-08,9.35485e-08,8.96345e-08,8.57669e-08,8.20559e-08,7.86575e-08,7.59067e-08,7.45622e-08,7.62236e-08,8.38957e-08,1.02581e-07,1.39655e-07,2.04793e-07,3.09311e-07,4.65101e-07,0.000223816,0.00215836,0.00162102,0.000695962,0.0013587,0.000225628,0.0001201,3.15923e-05,8.82721e-06,5.57952e-06,12.1775,3.5944,0.695644,0.12057,0.0204866,0.00375133,0.000749381,0.000179204,4.58886e-05,1.19571e-05,1.3752e-05,1.42506e-05,1.41508e-05,1.37611e-05,1.32367e-05,1.2661e-05,1.20807e-05,1.15229e-05,1.10058e-05,1.05508e-05,1.02149e-05,1.01709e-05,1.08877e-05,1.34592e-05,2.00853e-05,3.45811e-05,6.26737e-05,0.00011186,0.000190807,0.000308531,0.0222987,0.355256,0.301215,0.0678308,0.207748,0.0206803,0.00596727,0.00152527,0.000239422,0.000137967,18.0726,9.04913,3.11397,0.913337,0.244197,0.0639305,0.0165292,0.00449115,0.001229,0.000333408,0.00032747,0.000312805,0.000294429,0.000274811,0.000255301,0.000236649,0.000219246,0.000203335,0.000189292,0.000178735,0.000178492,0.000214538,0.000371945,0.000886237,0.00230891,0.00571486,0.0128209,0.0258388,0.0470006,0.0779521,0.910089,7.41985,3.36806,1.08301,3.65805,0.376617,0.078994,0.0290206,0.00297547,0.00136324
gen=21_member=2078_diffevol,7.83735,1.07361,0.115661,0.0112546,0.00103627,9.78398e-05,1.06001e-05,1.58806e-06,3.21734e-07,7.69331e-08,9.89577e-08,1.05218e-07,1.05745e-07,1.03893e-07,1.00924e-07,9.73766e-08,9.35485e-08,8.96345e-08,8.57669e-08,8.20559e-08,7.86575e-08,7.59067e-08,7.45622e-08,7.62236e-08,8.38957e-08,1.02581e-07,1.39655e-07,2.04793e-07,3.09311e-07,4.65101e-07,0.000330392,0.000817206,0.000221773,0.000769769,0.000208103,0.000131675,0.00013737,4.64536e-05,2.80627e-05,1.74419e-05,12.1775,3.5944,0.695644,0.12057,0.0204866,0.00375133,0.000749381,0.000179204,4.58886e-05,1.19571e-05,1.3752e-05,1.42506e-05,1.41508e-05,1.37611e-05,1.32367e-05,1.2661e-05,1.20807e-05,1.15229e-05,1.10058e-05,1.05508e-05,1.02149e-05,1.01709e-05,1.08877e-05,1.34592e-05,2.00853e-05,3.45811e-05,6.26737e-05,0.00011186,0.000190807,0.000308531,0.0900599,0.486627,0.114229,0.135436,0.0715077,0.0149274,0.0104394,0.00269881,0.00116838,0.000830201,18.0726,9.04913,3.11397,0.913337,0.244197,0.0639305,0.0165292,0.00449115,0.001229,0.000333408,0.00032747,0.000312805,0.000294429,0.000274811,0.000255301,0.000236649,0.000219246,0.000203335,0.000189292,0.000178735,0.000178492,0.000214538,0.000371945,0.000886237,0.00230891,0.00571486,0.0128209,0.0258388,0.0470006,0.0779521,1.28762,5.24316,1.12916,1.01046,0.814164,0.0912061,0.0381272,0.00986716,0.00218528,0.00161347
gen=5_member=454_diffevol,7.83735,1.07361,0.115661,0.0112546,0.00103627,9.78398e-05,1.06001e-05,1.58806e-06,3.21734e-07,7.69331e-08,9.89577e-08,1.05218e-07,1.05745e-07,1.03893e-07,1.00924e-07,9.73766e-08,9.35485e-08,8.96345e-08,8.57669e-08,8.20559e-08,7.86575e-08,7.59067e-08,7.45622e-08,7.62236e-08,8.38957e-08,1.02581e-07,1.39655e-07,2.04793e-07,3.09311e-07,4.65101e-07,0.00201288,0.00825388,0.00228134,0.00405927,0.00253279,0.00114227,0.000927208,0.000298765,0.000122723,5.38702e-05,12.1775,3.5944,0.695644,0.12057,0.0204866,0.00375133,0.000749381,0.000179204,4.58886e-05,1.19571e-05,1.3752e-05,1.42506e-05,1.41508e-05,1.37611e-05,1.32367e-05,1.2661e-05,1.20807e-05,1.15229e-05,1.10058e-05,1.05508e-05,1.02149e-05,1.01709e-05,1.08877e-05,1.34592e-05,2.00853e-05,3.45811e-05,6.26737e-05,0.00011186,0.000190807,0.000308531,0.0624575,0.576168,0.169976,0.116153,0.168806,0.0238557,0.0120544,0.00268159,0.000653242,0.000266647,18.0726,9.04913,3.11397,0.913337,0.244197,0.0639305,0.0165292,0.00449115,0.001229,0.000333408,0.00032747,0.000312805,0.000294429,0.000274811,0.000255301,0.000236649,0.000219246,0.000203335,0.000189292,0.000178735,0.000178492,0.000214538,0.000371945,0.000886237,0.00230891,0.00571486,0.0128209,0.0258388,0.0470006,0.0779521,1.30575,6.75022,1.63936,1.20982,2.17726,0.22311,0.0861509,0.0221764,0.00304432,0.00103416
gen=23_member=2266_diffevol,7.83735,1.07361,0.115661,0.0112546,0.00103627,9.78398e-05,1.06001e-05,1.58806e-06,3.21734e-07,7.69331e-08,9.89577e-08,1.05218e-07,1.05745e-07,1.03893e-07,1.00924e-07,9.73766e-08,9.35485e-08,8.96345e-08,8.57669e-08,8.20559e-08,7.86575e-08,7.59067e-08,7.45622e-08,7.62236e-08,8.38957e-08,1.02581e-07,1.39655e-07,2.04793e-07,3.09311e-07,4.65101e-07,0.000130955,8.44121e-05,5.29915e-05,0.000249516,3.5367e-05,5.85794e-05,5.60264e-05,1.5866e-05,1.02244e-05,6.27929e-06,12.1775,3.5944,0.695644,0.12057,0.0204866,0.00375133,0.000749381,0.000179204,4.58886e-05,1.19571e-05,1.3752e-05,1.42506e-05,1.41508e-05,1.37611e-05,1.32367e-05,1.2661e-05,1.20807e-05,1.15229e-05,1.10058e-05,1.05508e-05,1.02149e-05,1.01709e-05,1.08877e-05,1.34592e-05,2.00853e-05,3.45811e-05,6.26737e-05,0.00011186,0.000190807,0.000308531,0.0263182,0.0925242,0.011431,0.0831107,0.00680537,0.00500358,0.0091075,0.00121729,0.000655415,0.000529315,18.0726,9.04913,3.11397,0.913337,0.244197,0.0639305,0.0165292,0.00449115,0.001229,0.000333408,0.00032747,0.000312805,0.000294429,0.000274811,0.000255301,0.000236649,0.000219246,0.000203335,0.000189292,0.000178735,0.000178492,0.000214538,0.000371945,0.000886237,0.00230891,0.00571486,0.0128209,0.0258388,0.0470006,0.0779521,2.02695,4.99539,0.532085,3.61997,0.538226,0.120411,0.270257,0.0359308,0.00906854,0.00928247
gen=67_member=6670_diffevol,7.83735,1.07361,0.115661,0.0112546,0.00103627,9.78398e-05,1.06001e-05,1.58806e-06,3.21734e-07,7.69331e-08,9.89577e-08,1.05218e-07,1.05745e-07,1.03893e-07,1.00924e-07,9.73766e-08,9.35485e-08,8.96345e-08,8.57669e-08,8.20559e-08,7.86575e-08,7.59067e-08,7.45622e-08,7.62236e-08,8.38957e-08,1.02581e-07,1.39655e-07,2.04793e-07,3.09311e-07,4.65101e-07,0.00615191,0.00429515,0.00348117,0.00947534,0.00192174,0.00326466,0.00399286,0.00170644,0.0013889,0.00104061,12.1775,3.5944,0.695644,0.12057,0.0204866,0.00375133,0.000749381,0.000179204,4.58886e-05,1.19571e-05,1.3752e-05,1.42506e-05,1.41508e-05,1.37611e-05,1.32367e-05,1.2661e-05,1.20807e-05,1.15229e-05,1.10058e-05,1.05508e-05,1.02149e-05,1.01709e-05,1.08877e-05,1.34592e-05,2.00853e-05,3.45811e-05,6.26737e-05,0.00011186,0.000190807,0.000308531,0.148436,0.457016,0.0824086,0.19374,0.0980156,0.0325418,0.0512961,0.017224,0.007601,0.00551275,18.0726,9.04913,3.11397,0.913337,0.244197,0.0639305,0.0165292,0.00449115,0.001229,0.000333408,0.00032747,0.000312805,0.000294429,0.000274811,0.000255301,0.000236649,0.000219246,0.000203335,0.000189292,0.000178735,0.000178492,0.000214538,0.000371945,0.000886237,0.00230891,0.00571486,0.0128209,0.0258388,0.0470006,0.0779521,1.88859,4.71,0.607762,1.09988,1.23369,0.14706,0.179543,0.0861369,0.0151315,0.00826898
gen=16_member=1560_diffevol,7.83735,1.07361,0.115661,0.0112546,0.00103627,9.78398e-05,1.06001e-05,1.58806e-06,3.21734e-07,7.69331e-08,9.89577e-08,1.05218e-07,1.05745e-07,1.03893e-07,1.00924e-07,9.73766e-08,9.35485e-08,8.96345e-08,8.57669e-08,8.20559e-08,7.86575e-08,7.59067e-08,7.45622e-08,7.62236e-08,8.38957e-08,1.02581e-07,1.39655e-07,2.04793e-07,3.09311e-07,4.65101e-07,0.000989546,0.017459,0.00980536,0.0045179,0.00746099,0.00120157,0.000363623,0.000152179,4.4845e-05,7.68554e-05,12.1775,3.5944,0.695644,0.12057,0.0204866,0.00375133,0.000749381,0.000179204,4.58886e-05,1.19571e-05,1.3752e-05,1.42506e-05,1.41508e-05,1.37611e-05,1.32367e-05,1.2661e-05,1.20807e-05,1.15229e-05,1.10058e-05,1.05508e-05,1.02149e-05,1.01709e-05,1.08877e-05,1.34592e-05,2.00853e-05,3.45811e-05,6.26737e-05,0.00011186,0.000190807,0.000308531,0.0189637,0.599781,0.331934,0.0817729,0.237157,0.0186023,0.00372444,0.00168205,0.000282827,0.000512738,18.0726,9.04913,3.11397,0.913337,0.244197,0.0639305,0.0165292,0.00449115,0.001229,0.000333408,0.00032747,0.000312805,0.000294429,0.000274811,0.000255301,0.000236649,0.000219246,0.000203335,0.000189292,0.000178735,0.000178492,0.000214538,0.000371945,0.000886237,0.00230891,0.00571486,0.0128209,0.0258388,0.0470006,0.0779521,1.3338,10.9552,2.99551,1.21121,4.03456,0.349281,0.066486,0.0459591,0.0061677,0.00878508
gen=16_member=1513_diffevol,7.83735,1.07361,0.115661,0.0112546,0.00103627,9.78398e-05,1.06001e-05,1.58806e-06,3.21734e-07,7.69331e-08,9.89577e-08,1.05218e-07,1.05745e-07,1.03893e-07,1.00924e-07,9.73766e-08,9.35485e-08,8.96345e-08,8.57669e-08,8.20559e-08,7.86575e-08,7.59067e-08,7.45622e-08,7.62236e-08,8.38957e-08,1.02581e-07,1.39655e-07,2.04793e-07,3.09311e-07,4.65101e-07,8.87596e-05,4.34458e-05,2.25394e-05,8.98618e-05,2.29261e-05,7.95331e-06,1.06337e-05,5.28111e-06,2.76481e-06,3.58575e-06,12.1775,3.5944,0.695644,0.12057,0.0204866,0.00375133,0.000749381,0.000179204,4.58886e-05,1.19571e-05,1.3752e-05,1.42506e-05,1.41508e-05,1.37611e-05,1.32367e-05,1.2661e-05,1.20807e-05,1.15229e-05,1.10058e-05,1.05508e-05,1.02149e-05,1.01709e-05,1.08877e-05,1.34592e-05,2.00853e-05,3.45811e-05,6.26737e-05,0.00011186,0.000190807,0.000308531,0.00347835,0.00485753,0.000702824,0.00195157,0.000632048,0.000127405,0.000147231,8.18882e-05,3.20998e-05,4.44866e-05,18.0726,9.04913,3.11397,0.913337,0.244197,0.0639305,0.0165292,0.00449115,0.001229,0.000333408,0.00032747,0.000312805,0.000294429,0.000274811,0.000255301,0.000236649,0.000219246,0.000203335,0.000189292,0.000178735,0.000178492,0.000214538,0.000371945,0.000886237,0.00230891,0.00571486,0.0128209,0.0258388,0.0470006,0.0779521,1.72698,1.95431,0.178508,0.278176,0.281542,0.0323421,0.0152147,0.0111322,0.00321249,0.00395915
gen=38_member=3719_diffevol,7.83735,1.07361,0.115661,0.0112546,0.00103627,9.78398e-05,1.06001e-05,1.58806e-06,3.21734e-07,7.69331e-08,9.89577e-08,1.05218e-07,1.05745e-07,1.03893e-07,1.00924e-07,9.73766e-08,9.35485e-08,8.96345e-08,8.57669e-08,8.20559e-08,7.86575e-08,7.59067e-08,7.45622e-08,7.62236e-08,8.38957e-08,1.02581e-07,1.39655e-07,2.04793e-07,3.09311e-07,4.65101e-07,0.000909191,0.0068696,0.00281397,0.00269358,0.000932508,0.000512149,0.000244955,0.00019536,0.000132078,0.000109455,12.1775,3.5944,0.695644,0.12057,0.0204866,0.00375133,0.000749381,0.000179204,4.58886e-05,1.19571e-05,1.3752e-05,1.42506e-05,1.41508e-05,1.37611e-05,1.32367e-05,1.2661e-05,1.20807e-05,1.15229e-05,1.10058e-05,1.05508e-05,1.02149e-05,1.01709e-05,1.08877e-05,1.34592e-05,2.00853e-05,3.45811e-05,6.26737e-05,0.00011186,0.000190807,0.000308531,0.0614316,0.340957,0.130964,0.114151,0.0352345,0.00945402,0.00265968,0.0018693,0.00127871,0.000905126,18.0726,9.04913,3.11397,0.913337,0.244197,0.0639305,0.0165292,0.00449115,0.001229,0.000333408,0.00032747,0.000312805,0.000294429,0.000274811,0.000255301,0.000236649,0.000219246,0.000203335,0.000189292,0.000178735,0.000178492,0.000214538,0.000371945,0.000886237,0.00230891,0.00571486,0.0128209,0.0258388,0.0470006,0.0779521,0.990915,3.19549,0.989586,0.853578,0.319901,0.0513289,0.0085711,0.00409248,0.00310192,0.00164641
gen=21_member=2034_diffevol,7.83735,1.07361,0.115661,0.0112546,0.00103627,9.78398e-05,1.06001e-05,1.58806e-06,3.21734e-07,7.69331e-08,9.89577e-08,1.05218e-07,1.05745e-07,1.03893e-07,1.00924e-07,9.73766e-08,9.35485e-08,8.96345e-08,8.57669e-08,8.20559e-08,7.86575e-08,7.59067e-08,7.45622e-08,7.62236e-08,8.38957e-08,1.02581e-07,1.39655e-07,2.04793e-07,3.09311e-07,4.65101e-07,4.6356e-05,0.000480471,0.000204798,0.000160623,0.000182935,5.65873e-05,0.000121163,2.93681e-05,1.36343e-05,5.00424e-06,12.1775,3.5944,0.695644,0.12057,0.0204866,0.00375133,0.000749381,0.000179204,4.58886e-05,1.19571e-05,1.3752e-05,1.42506e-05,1.41508e-05,1.37611e-05,1.32367e-05,1.2661e-05,1.20807e-05,1.15229e-05,1.10058e-05,1.05508e-05,1.02149e-05,1.01709e-05,1.08877e-05,1.34592e-05,2.00853e-05,3.45811e-05,6.26737e-05,0.00011186,0.000190807,0.000308531,0.0259182,0.269188,0.178658,0.0653242,0.146403,0.0206868,0.0241558,0.00607426,0.00139945,0.000465547,18.0726,9.04913,3.11397,0.913337,0.244197,0.0639305,0.0165292,0.00449115,0.001229,0.000333408,0.00032747,0.000312805,0.000294429,0.000274811,0.000255301,0.000236649,0.000219246,0.000203335,0.000189292,0.000178735,0.000178492,0.000214538,0.000371945,0.000886237,0.00230891,0.00571486,0.0128209,0.0258388,0.0470006,0.0779521,0.774804,5.08821,2.39483,1.07319,2.7642,0.311969,0.26988,0.100495,0.0114478,0.00298051
gen=28_member=2763_diffevol,7.83735,1.07361,0.115661,0.0112546,0.00103627,9.78398e-05,1.06001e-05,1.58806e-06,3.21734e-07,7.69331e-08,9.89577e-08,1.05218e-07,1.05745e-07,1.03893e-07,1.00924e-07,9.73766e-08,9.35485e-08,8.96345e-08,8.57669e-08,8.20559e-08,7.86575e-08,7.59067e-08,7.45622e-08,7.62236e-08,8.38957e-08,1.02581e-07,1.39655e-07,2.04793e-07,3.09311e-07,4.65101e-07,0.00175219,0.00813901,0.00352514,0.00339278,0.004263,0.00127709,0.000828428,0.000192896,4.86808e-05,1.12859e-05,12.1775,3.5944,0.695644,0.12057,0.0204866,0.00375133,0.000749381,0.000179204,4.58886e-05,1.19571e-05,1.3752e-05,1.42506e-05,1.41508e-05,1.37611e-05,1.32367e-05,1.2661e-05,1.20807e-05,1.15229e-05,1.10058e-05,1.05508e-05,1.02149e-05,1.01709e-05,1.08877e-05,1.34592e-05,2.00853e-05,3.45811e-05,6.26737e-05,0.00011186,0.000190807,0.000308531,0.0222237,0.178881,0.074269,0.0434526,0.10161,0.012417,0.00585703,0.000936649,0.000142811,2.34979e-05,18.0726,9.04913,3.11397,0.913337,0.244197,0.0639305,0.0165292,0.00449115,0.001229,0.000333408,0.00032747,0.000312805,0.000294429,0.000274811,0.000255301,0.000236649,0.000219246,0.000203335,0.000189292,0.000178735,0.000178492,0.000214538,0.000371945,0.000886237,0.00230891,0.00571486,0.0128209,0.0258388,0.0470006,0.0779521,0.887123,4.29475,1.26542,1.03138,2.26416,0.197956,0.0907661,0.0198749,0.001923,0.000252889
gen=37_member=3623_diffevol,7.83735,1.07361,0.115661,0.0112546,0.00103627,9.78398e-05,1.06001e-05,1.58806e-06,3.21734e-07,7.69331e-08,9.89577e-08,1.05218e-07,1.05745e-07,1.03893e-07,1.00924e-07,9.73766e-08,9.35485e-08,8.96345e-08,8.57669e-08,8.20559e-08,7.86575e-08,7.59067e-08,7.45622e-08,7.62236e-08,8.38957e-08,1.02581e-07,1.39655e-07,2.04793e-07,3.09311e-07,4.65101e-07,0.000844536,0.00418959,0.00138955,0.00232349,0.001676,0.000523403,0.000568107,0.000138251,6.33997e-05,4.36429e-05,12.1775,3.5944,0.695644,0.12057,0.0204866,0.00375133,0.000749381,0.000179204,4.58886e-05,1.19571e-05,1.3752e-05,1.42506e-05,1.41508e-05,1.37611e-05,1.32367e-05,1.2661e-05,1.20807e-05,1.15229e-05,1.10058e-05,1.05508e-05,1.02149e-05,1.01709e-05,1.08877e-05,1.34592e-05,2.00853e-05,3.45811e-05,6.26737e-05,0.00011186,0.000190807,0.000308531,0.0485561,0.642964,0.239313,0.152318,0.280859,0.0292782,0.0183134,0.0036138,0.000949067,0.000787505,18.0726,9.04913,3.11397,0.913337,0.244197,0.0639305,0.0165292,0.00449115,0.001229,0.000333408,0.00032747,0.000312805,0.000294429,0.000274811,0.000255301,0.000236649,0.000219246,0.000203335,0.000189292,0.000178735,0.000178492,0.000214538,0.000371945,0.000886237,0.00230891,0.00571486,0.0128209,0.0258388,0.0470006,0.0779521,1.3902,9.13619,2.36714,2.11518,3.50152,0.333949,0.18373,0.0536927,0.00728545,0.00598966
gen=42_member=4133_diffevol,7.83735,1.07361,0.115661,0.0112546,0.00103627,9.78398e-05,1.06001e-05,1.58806e-06,3.21734e-07,7.69331e-08,9.89577e-08,1.05218e-07,1.05745e-07,1.03893e-07,1.00924e-07,9.73766e-08,9.35485e-08,8.96345e-08,8.57669e-08,8.20559e-08,7.86575e-08,7.59067e-08,7.45622e-08,7.62236e-08,8.38957e-08,1.02581e-07,1.39655e-07,2.04793e-07,3.09311e-07,4.65101e-07,0.000297911,0.00205284,0.000980793,0.000711845,0.000853159,0.000173299,9.96515e-05,2.51943e-05,8.36478e-06,6.93837e-06,12.1775,3.5944,0.695644,0.12057,0.0204866,0.00375133,0.000749381,0.000179204,4.58886e-05,1.19571e-05,1.3752e-05,1.42506e-05,1.41508e-05,1.37611e-05,1.32367e-05,1.2661e-05,1.20807e-05,1.15229e-05,1.10058e-05,1.05508e-05,1.02149e-05,1.01709e-05,1.08877e-05,1.34592e-05,2.00853e-05,3.45811e-05,6.26737e-05,0.00011186,0.000190807,0.000308531,0.0385571,0.54813,0.30184,0.0944073,0.204361,0.0204589,0.0055893,0.00118776,0.000235581,0.00021401,18.0726,9.04913,3.11397,0.913337,0.244197,0.0639305,0.0165292,0.00449115,0.001229,0.000333408,0.00032747,0.000312805,0.000294429,0.000274811,0.000255301,0.000236649,0.000219246,0.000203335,0.000189292,0.000178735,0.000178492,0.000214538,0.000371945,0.000886237,0.00230891,0.00571486,0.0128209,0.0258388,0.0470006,0.0779521,1.1062,8.37569,2.91967,1.15832,3.0162,0.283916,0.0541327,0.0136834,0.00167262,0.00132403
gen=22_member=2183_diffevol,7.83735,1.07361,0.115661,0.0112546,0.00103627,9.78398e-05,1.06001e-05,1.58806e-06,3.21734e-07,7.69331e-08,9.89577e-08,1.05218e-07,1.05745e-07,1.03893e-07,1.00924e-07,9.73766e-08,9.35485e-08,8.96345e-08,8.57669e-08,8.20559e-08,7.86575e-08,7.59067e-08,7.45622e-08,7.62236e-08,8.38957e-08,1.02581e-07,1.39655e-07,2.04793e-07,3.09311e-07,4.65101e-07,0.00117094,0.000416356,0.000121625,0.000429978,0.000107207,0.000195832,0.000140958,0.000103694,8.49148e-05,0.000142689,12.1775,3.5944,0.695644,0.12057,0.0204866,0.00375133,0.000749381,0.000179204,4.58886e-05,1.19571e-05,1.3752e-05,1.42506e-05,1.41508e-05,1.37611e-05,1.32367e-05,1.2661e-05,1.20807e-05,1.15229e-05,1.10058e-05,1.05508e-05,1.02149e-05,1.01709e-05,1.08877e-05,1.34592e-05,2.00853e-05,3.45811e-05,6.26737e-05,0.00011186,0.000190807,0.000308531,0.0097008,0.07526,0.0113884,0.0472592,0.0142855,0.0070889,0.0101785,0.00133954,0.000505983,0.000142384,18.0726,9.04913,3.11397,0.913337,0.244197,0.0639305,0.0165292,0.00449115,0.001229,0.000333408,0.00032747,0.000312805,0.000294429,0.000274811,0.000255301,0.000236649,0.000219246,0.000203335,0.000189292,0.000178735,0.000178492,0.000214538,0.000371945,0.000886237,0.00230891,0.00571486,0.0128209,0.0258388,0.0470006,0.0779521,1.1748,5.0263,0.677661,2.63725,1.07669,0.18085,0.419369,0.0454542,0.00859293,0.00225116
gen=16_member=1553_diffevol,7.83735,1.07361,0.115661,0.0112546,0.00103627,9.78398e-05,1.06001e-05,1.58806e-06,3.21734e-07,7.69331e-08,9.89577e-08,1.05218e-07,1.05745e-07,1.03893e-07,1.00924e-07,9.73766e-08,9.35485e-08,8.96345e-08,8.57669e-08,8.20559e-08,7.86575e-08,7.59067e-08,7.45622e-08,7.62236e-08,8.38957e-08,1.02581e-07,1.39655e-07,2.04793e-07,3.09311e-07,4.65101e-07,0.000107163,0.00107123,0.00188665,0.000472115,0.0015366,0.000626385,0.000271376,0.000586008,8.63944e-05,1.73029e-05,12.1775,3.5944,0.695644,0.12057,0.0204866,0.00375133,0.000749381,0.000179204,4.58886e-05,1.19571e-05,1.3752e-05,1.42506e-05,1.41508e-05,1.37611e-05,1.32367e-05,1.2661e-05,1.20807e-05,1.15229e-05,1.10058e-05,1.05508e-05,1.02149e-05,1.01709e-05,1.08877e-05,1.34592e-05,2.00853e-05,3.45811e-05,6.26737e-05,0.00011186,0.000190807,0.000308531,0.00404847,0.0591161,0.128812,0.0190707,0.0843725,0.0418503,0.00831638,0.0260591,0.00197564,0.000260173,18.0726,9.04913,3.11397,0.913337,0.244197,0.0639305,0.0165292,0.00449115,0.001229,0.000333408,0.00032747,0.000312805,0.000294429,0.000274811,0.000255301,0.000236649,0.000219246,0.000203335,0.000189292,0.000178735,0.000178492,0.000214538,0.000371945,0.000886237,0.00230891,0.00571486,0.0128209,0.0258388,0.0470006,0.0779521,0.52807,4.07498,3.91519,0.794691,4.47465,1.54928,0.241797,1.15882,0.0937409,0.0086529
